id,order_id,method,status,amount,payment_date
3457,8558,net_banking,refunded,61592.56,2025-11-12 04:02:37
3458,4077,upi,refunded,14582.83,2026-01-05 21:56:13
3459,4270,credit_card,refunded,46430.1,2025-01-09 01:50:12
3460,2364,credit_card,refunded,74544.43,2026-02-23 23:34:24
3461,3956,credit_card,refunded,28676.35,2026-03-26 01:57:36
3462,4939,debit_card,completed,14091.9,2025-08-11 16:55:27
3463,8656,debit_card,failed,52296.93,2024-06-12 18:39:11
3464,397,wallet,completed,58411.74,2024-08-18 11:13:06
3465,5499,credit_card,refunded,67234.56,2025-07-15 17:57:43
3466,9178,cod,pending,55693.14,2025-08-18 10:27:52
3467,5709,upi,completed,37824.95,2026-02-24 21:45:09
3468,7178,net_banking,completed,22402.17,2025-04-11 23:52:04
3469,3068,upi,pending,13150.39,2025-08-22 05:22:11
3470,9182,net_banking,refunded,98282.06,2026-02-26 12:00:21
3471,3653,upi,pending,25684.93,2025-01-01 03:03:28
3472,1709,wallet,refunded,97475.49,2025-12-20 17:10:43
3473,4134,upi,refunded,42590.02,2025-09-17 13:58:01
3474,2984,debit_card,failed,40153.45,2024-07-10 07:29:17
3475,6572,wallet,failed,94014.03,2025-08-07 21:39:56
3476,1882,net_banking,completed,6746.44,2024-07-22 20:27:54
3477,6074,credit_card,refunded,10520.78,2024-06-01 17:38:27
3478,6088,cod,completed,62935.4,2025-10-18 00:53:10
3479,4868,upi,failed,64275.45,2024-08-04 20:27:25
3480,478,cod,failed,809.8,2024-09-21 01:58:11
3481,377,upi,refunded,26055.65,2026-04-02 03:25:25
3482,5449,cod,pending,48521.14,2025-11-19 14:15:55
3483,6874,upi,refunded,51813.94,2026-04-08 18:59:21
3484,1885,debit_card,completed,11982.43,2024-06-21 03:28:23
3485,7474,net_banking,pending,49590.64,2024-09-10 05:59:17
3486,3849,debit_card,failed,60704.1,2024-06-29 08:06:26
3487,8859,debit_card,completed,92024.57,2025-10-28 23:51:19
3488,5937,debit_card,failed,82628.31,2024-06-29 05:54:30
3489,8866,wallet,pending,38751.47,2024-04-22 02:13:37
3490,254,cod,completed,88007.81,2025-03-21 09:45:25
3491,4069,upi,pending,48771.56,2025-12-24 22:58:51
3492,5782,upi,refunded,10752.57,2025-10-03 15:09:07
3493,4294,credit_card,pending,64508.5,2024-10-17 03:28:11
3494,9482,cod,pending,3357.04,2024-09-29 09:23:24
3495,1636,upi,refunded,86450.4,2024-05-27 22:39:54
3496,9309,cod,pending,62972.61,2025-10-28 00:05:01
3497,9454,wallet,completed,94071.38,2024-06-19 18:58:09
3498,5135,wallet,failed,28244.91,2025-02-13 14:58:46
3499,135,cod,pending,13553.39,2024-12-23 23:24:15
3500,7780,credit_card,completed,88675.61,2025-08-17 21:53:18
3501,8026,cod,pending,91461.33,2025-06-04 06:06:51
3502,6311,cod,failed,19544.08,2024-09-15 17:39:59
3503,9857,credit_card,pending,68146.75,2025-04-23 20:43:42
3504,4617,upi,refunded,57035.2,2026-01-14 02:52:37
3505,4136,credit_card,pending,65736.13,2024-09-19 08:33:25
3506,472,wallet,completed,16740.78,2025-10-21 05:07:45
3507,733,net_banking,failed,82828.91,2025-05-08 19:41:28
3508,9913,wallet,refunded,32646.71,2025-08-02 09:10:29
3509,4841,credit_card,completed,69484.05,2025-10-19 16:31:27
3510,4016,net_banking,refunded,25257.83,2024-09-10 15:07:25
3511,2077,net_banking,failed,55554.23,2025-04-18 13:20:23
3512,2122,wallet,pending,92886.9,2024-11-28 20:30:56
3513,3900,wallet,refunded,32092.65,2025-11-08 07:58:41
3514,2924,net_banking,pending,98756.02,2025-09-26 07:08:47
3515,9084,credit_card,failed,58003.48,2025-07-22 18:47:57
3516,422,cod,pending,86314.49,2026-02-19 23:32:42
3517,9040,wallet,pending,791.99,2026-02-16 18:56:32
3518,4054,credit_card,pending,33284.76,2024-06-05 16:42:37
3519,3197,net_banking,completed,54660.85,2025-03-28 19:43:31
3520,6510,wallet,refunded,62999.92,2024-09-09 17:55:40
3521,2533,credit_card,completed,1107.08,2025-05-18 08:40:55
3522,1156,credit_card,pending,89973.39,2024-04-24 00:18:47
3523,6949,wallet,completed,93959.84,2024-06-19 21:41:50
3524,3360,cod,refunded,37908.33,2024-09-02 16:43:17
3525,6416,debit_card,pending,36691.16,2024-09-19 16:24:01
3526,1133,upi,pending,97556.35,2024-11-09 14:10:29
3527,9197,credit_card,refunded,360.58,2024-08-08 20:58:43
3528,2079,net_banking,completed,62003.09,2026-03-02 05:01:20
3529,2731,cod,failed,84903.52,2025-06-14 02:12:22
3530,2535,cod,refunded,21744.34,2025-07-10 01:29:30
3531,8814,debit_card,failed,58416.82,2024-09-13 04:16:50
3532,6398,debit_card,refunded,64522.05,2025-10-14 18:57:14
3533,4413,wallet,failed,35179.63,2024-07-24 10:20:33
3534,1450,credit_card,completed,77147.72,2025-10-17 01:02:02
3535,3764,debit_card,failed,36387.94,2025-12-01 17:06:58
3536,8593,wallet,failed,45608.37,2024-06-16 23:15:36
3537,2434,wallet,completed,26328.2,2024-09-12 06:53:51
3538,3532,cod,pending,88759.82,2024-09-11 09:27:05
3539,1338,cod,pending,35079.46,2026-02-07 05:58:39
3540,9095,net_banking,failed,20874.84,2024-12-24 18:03:17
3541,2451,wallet,refunded,8720.64,2025-11-27 12:49:13
3542,9588,wallet,pending,98072.64,2024-10-12 23:32:54
3543,9990,upi,pending,42916.74,2024-08-23 06:25:04
3544,9279,upi,completed,65243.06,2025-02-19 15:46:02
3545,3066,net_banking,pending,27556.37,2025-08-25 13:24:57
3546,4314,wallet,pending,80978.45,2026-01-28 11:32:44
3547,9215,wallet,pending,47373.27,2025-07-23 04:02:53
3548,2650,wallet,failed,33784.99,2024-12-05 13:52:31
3549,8456,upi,refunded,27117.92,2025-07-30 08:24:06
3550,4219,credit_card,pending,57674.07,2025-03-05 08:06:58
3551,2856,net_banking,completed,55307.45,2025-05-17 15:20:47
3552,8467,net_banking,failed,73528.42,2025-08-29 16:10:44
3553,363,net_banking,completed,98730.3,2024-11-26 18:55:15
3554,915,wallet,pending,35613.73,2024-10-05 15:15:04
3555,339,credit_card,refunded,28593.94,2025-03-16 09:35:37
3556,3446,cod,failed,44691.71,2024-10-31 00:39:58
3557,2407,cod,completed,33084.57,2026-01-19 11:49:52
3558,6122,cod,refunded,50071.8,2025-01-11 21:23:50
3559,8966,upi,refunded,81813.32,2025-11-11 08:16:37
3560,218,credit_card,pending,34012.1,2024-10-23 02:54:50
3561,9210,credit_card,completed,78061.69,2025-06-05 04:48:27
3562,6229,debit_card,failed,70401.5,2024-04-24 12:47:48
3563,4808,wallet,failed,78493.73,2025-09-09 17:45:56
3564,610,credit_card,completed,97312.02,2026-03-11 19:47:29
3565,5652,credit_card,pending,39375.33,2025-10-02 00:33:53
3566,7348,debit_card,failed,69471.68,2024-10-31 14:03:28
3567,6963,credit_card,failed,80900.99,2024-11-23 17:12:54
3568,7751,cod,refunded,89764.21,2025-11-25 23:44:24
3569,4707,wallet,refunded,48491.33,2024-08-22 08:48:18
3570,7506,net_banking,completed,95269.31,2024-06-08 07:50:55
3571,891,cod,completed,33396.73,2024-06-05 23:17:42
3572,2164,cod,pending,94477.75,2024-06-06 20:58:57
3573,1549,cod,pending,3791.66,2025-05-07 18:00:57
3574,6842,debit_card,failed,64130.32,2025-01-11 11:24:34
3575,5037,cod,pending,50538.51,2026-03-21 06:02:55
3576,4328,debit_card,pending,67827.9,2025-11-09 09:08:01
3577,2571,debit_card,pending,31671.55,2024-06-05 00:38:05
3578,9236,net_banking,failed,45723.08,2025-08-13 13:22:42
3579,3520,net_banking,completed,93083.08,2025-11-27 00:57:44
3580,7868,net_banking,failed,95759.22,2026-01-14 05:43:16
3581,5897,cod,failed,34769.85,2025-03-19 04:10:15
3582,5438,wallet,refunded,55789.13,2024-06-20 05:01:44
3583,6295,wallet,failed,2544.56,2025-09-24 15:32:47
3584,6983,net_banking,failed,98577.56,2025-12-03 20:42:07
3585,8208,net_banking,completed,65818.47,2026-03-18 02:28:51
3586,5078,wallet,refunded,11245.52,2025-10-27 07:52:32
3587,737,credit_card,pending,17657.64,2025-03-31 11:23:53
3588,5773,upi,refunded,64143.33,2024-04-28 10:17:58
3589,5580,debit_card,completed,28642.85,2025-11-18 04:47:49
3590,8352,upi,completed,58538.03,2025-09-25 00:14:07
3591,8335,upi,failed,45566.62,2024-06-26 15:22:51
3592,4697,credit_card,failed,37250.57,2024-12-22 09:59:34
3593,5390,cod,refunded,21279.62,2025-07-19 22:19:17
3594,3209,net_banking,pending,42797.18,2025-12-09 06:18:08
3595,5487,cod,pending,85289.73,2026-03-31 20:18:55
3596,8562,credit_card,refunded,64868.4,2026-03-30 09:42:13
3597,3242,wallet,refunded,85564.97,2025-01-24 21:05:40
3598,5964,cod,failed,32636.66,2025-10-13 07:42:08
3599,4578,debit_card,completed,57529.16,2025-09-30 02:53:22
3600,1691,cod,completed,24690.48,2025-08-02 10:05:20
3601,2487,upi,pending,61638.27,2025-09-27 21:06:15
3602,7541,net_banking,pending,8189.96,2024-06-09 06:41:35
3603,96,credit_card,refunded,44204.51,2025-07-05 05:18:04
3604,7550,upi,completed,37963.97,2024-11-08 22:48:32
3605,4326,wallet,pending,86620.23,2025-11-04 21:39:41
3606,8516,upi,completed,43905.08,2026-01-31 08:14:05
3607,4232,debit_card,refunded,57386.84,2024-12-22 22:24:24
3608,4446,net_banking,failed,99881.75,2025-04-04 05:54:03
3609,3367,cod,failed,77577.41,2025-01-22 06:19:27
3610,6397,cod,completed,71561.39,2025-11-16 14:05:48
3611,6848,credit_card,refunded,63222.15,2026-01-09 00:06:47
3612,1486,cod,refunded,80536.83,2025-04-27 06:50:16
3613,6277,upi,failed,52398.22,2025-01-31 20:11:18
3614,914,wallet,failed,18986.28,2025-05-12 05:36:42
3615,6788,cod,failed,16340.14,2024-12-08 07:38:09
3616,1104,cod,refunded,83739.03,2025-12-03 01:39:47
3617,595,cod,pending,85968.13,2025-05-03 23:52:26
3618,3174,cod,pending,13503.05,2024-12-18 14:12:52
3619,6880,credit_card,failed,31923.66,2025-06-17 03:15:05
3620,8030,upi,pending,14080.17,2025-11-18 17:51:30
3621,8709,upi,failed,62155.01,2024-09-13 21:47:36
3622,8811,net_banking,refunded,57365.24,2024-10-13 06:55:55
3623,6134,wallet,pending,64074.32,2025-07-19 05:22:02
3624,6812,wallet,pending,22792.15,2024-08-29 13:57:37
3625,8127,wallet,completed,45157.07,2024-05-22 06:35:56
3626,3436,credit_card,completed,34920.49,2025-10-07 17:16:22
3627,5031,credit_card,completed,73684.05,2025-01-18 05:03:43
3628,4288,upi,completed,20261.89,2025-03-03 08:35:18
3629,6059,cod,pending,96465.64,2025-04-15 05:49:21
3630,2968,upi,failed,31993.55,2026-03-03 14:32:22
3631,8192,credit_card,pending,76609.06,2025-04-12 16:13:13
3632,2936,cod,refunded,27072.11,2024-12-27 01:16:35
3633,3403,upi,pending,91049.05,2026-04-06 08:54:16
3634,4637,wallet,completed,51480.98,2025-12-28 13:49:46
3635,6745,debit_card,completed,49631.96,2026-02-05 14:11:01
3636,897,debit_card,completed,10053.45,2025-02-26 07:35:34
3637,4202,cod,pending,13058.16,2025-04-14 05:11:53
3638,1217,credit_card,refunded,387.57,2026-02-22 20:02:07
3639,7940,net_banking,completed,83058.5,2026-03-18 10:52:02
3640,4486,debit_card,completed,28055.51,2025-04-14 19:31:41
3641,6802,credit_card,completed,64990.32,2025-04-05 07:48:08
3642,6150,debit_card,completed,72483.65,2024-08-15 16:52:29
3643,6523,upi,pending,71063.98,2024-08-07 11:14:24
3644,2937,wallet,refunded,3869.17,2025-11-13 05:18:55
3645,2803,upi,completed,9554.32,2025-11-23 01:55:40
3646,1445,upi,completed,94716.15,2025-02-12 14:03:36
3647,1562,net_banking,completed,64997.12,2025-03-11 00:28:51
3648,6248,wallet,failed,4451.33,2024-05-08 02:57:35
3649,5112,wallet,failed,17030.28,2026-02-26 11:15:58
3650,841,cod,completed,82212.45,2024-08-05 09:49:27
3651,4028,upi,failed,65548.28,2025-12-22 08:57:12
3652,2520,debit_card,failed,3649.6,2024-12-21 02:46:37
3653,5236,cod,failed,80296.37,2025-02-09 09:30:12
3654,3886,credit_card,refunded,89497.49,2026-02-24 01:16:05
3655,1900,debit_card,pending,526.36,2025-08-23 03:33:19
3656,5990,cod,completed,47379.76,2024-08-13 03:20:28
3657,2706,debit_card,failed,5245.22,2025-02-23 08:19:08
3658,8058,credit_card,failed,41941.11,2025-01-28 03:57:09
3659,3695,debit_card,failed,36661.71,2024-04-29 22:40:22
3660,5861,net_banking,completed,50960.98,2025-03-22 12:04:36
3661,9668,wallet,pending,52629.0,2025-12-24 18:55:27
3662,2521,wallet,failed,88307.69,2026-01-14 00:09:10
3663,9238,net_banking,failed,53034.51,2025-09-15 02:56:54
3664,6383,wallet,pending,4475.17,2026-03-23 07:47:59
3665,5657,cod,failed,48884.28,2024-08-31 07:28:29
3666,3417,debit_card,pending,46138.86,2024-08-14 10:11:15
3667,2061,net_banking,refunded,196.82,2025-07-23 15:46:22
3668,4734,credit_card,failed,25261.67,2024-09-08 22:56:48
3669,6067,credit_card,pending,45552.58,2024-10-04 15:40:49
3670,5155,credit_card,failed,41296.19,2024-07-01 18:41:04
3671,6418,upi,failed,51630.76,2024-05-01 20:08:34
3672,638,cod,refunded,32375.16,2025-02-17 00:49:40
3673,6503,wallet,refunded,86548.09,2025-04-20 22:42:49
3674,2181,debit_card,completed,17007.09,2024-08-13 12:57:30
3675,2977,credit_card,failed,24099.09,2024-11-15 12:22:48
3676,1004,net_banking,completed,69051.03,2025-01-06 02:38:04
3677,9407,credit_card,pending,82678.94,2024-09-19 17:04:16
3678,9236,net_banking,pending,73924.92,2024-05-05 22:46:48
3679,4035,net_banking,completed,34054.13,2025-05-10 09:23:06
3680,1287,cod,pending,84528.65,2025-02-17 18:21:20
3681,2409,credit_card,completed,54803.95,2024-08-20 01:51:12
3682,1783,debit_card,completed,21708.16,2024-12-10 20:41:08
3683,9074,net_banking,pending,27029.94,2026-01-23 14:48:32
3684,2157,cod,failed,92996.28,2026-02-11 06:52:54
3685,4882,debit_card,completed,26198.65,2025-06-19 18:51:03
3686,9743,debit_card,completed,28795.65,2024-11-20 18:45:34
3687,367,debit_card,completed,69165.52,2024-10-12 23:59:28
3688,914,credit_card,pending,9741.29,2024-09-13 15:28:27
3689,2121,net_banking,completed,54502.86,2025-05-02 00:17:18
3690,2640,upi,completed,33357.79,2025-08-03 10:39:39
3691,9602,net_banking,pending,71443.22,2025-11-02 05:54:47
3692,3823,upi,completed,75917.36,2025-05-11 19:12:32
3693,9899,upi,refunded,11745.76,2025-03-21 07:38:53
3694,7942,net_banking,completed,58879.48,2025-03-23 01:36:57
3695,8511,upi,refunded,73551.75,2026-02-09 13:32:36
3696,6158,upi,pending,89971.27,2024-08-21 05:53:45
3697,8805,wallet,refunded,45891.36,2025-05-02 15:20:20
3698,5946,debit_card,refunded,7004.57,2025-09-18 05:50:00
3699,4507,credit_card,completed,126.67,2024-06-04 12:38:16
3700,7618,credit_card,pending,39271.9,2025-01-18 13:54:22
3701,3891,net_banking,pending,12973.14,2024-07-10 10:49:14
3702,3076,credit_card,failed,42364.89,2024-06-10 01:50:33
3703,2685,net_banking,pending,49039.32,2024-12-26 05:02:44
3704,3241,net_banking,completed,58811.23,2025-10-19 11:51:58
3705,4776,upi,refunded,70798.58,2025-04-24 08:57:35
3706,7453,debit_card,completed,69151.8,2025-08-04 05:09:55
3707,3183,wallet,completed,6496.39,2024-11-29 19:58:24
3708,7081,debit_card,completed,16658.81,2024-08-06 23:57:37
3709,2632,wallet,completed,19759.65,2024-10-18 18:10:54
3710,1356,debit_card,failed,17742.52,2025-05-27 01:03:38
3711,2677,debit_card,failed,60178.62,2025-05-07 23:46:03
3712,458,net_banking,completed,48586.0,2026-01-03 07:13:25
3713,450,wallet,failed,91945.15,2024-10-04 04:40:59
3714,695,cod,pending,99867.25,2025-03-08 11:51:50
3715,4904,credit_card,completed,31218.8,2025-05-05 02:20:02
3716,2629,debit_card,completed,25238.84,2024-04-29 04:21:23
3717,6057,net_banking,refunded,67567.56,2024-12-14 08:18:08
3718,8560,cod,completed,57570.68,2025-08-22 14:47:48
3719,3715,cod,failed,3557.1,2024-08-20 07:11:09
3720,6800,debit_card,completed,19741.93,2025-01-07 02:13:16
3721,7522,upi,pending,35306.22,2025-08-21 19:13:52
3722,3224,upi,completed,20801.57,2024-12-16 08:50:56
3723,8558,net_banking,failed,78797.6,2025-10-02 10:22:49
3724,1306,cod,pending,34100.51,2025-08-12 11:55:45
3725,529,wallet,failed,34093.74,2025-03-18 07:42:53
3726,7901,upi,failed,6013.67,2025-08-07 04:10:20
3727,3034,upi,refunded,12998.14,2024-07-22 18:01:22
3728,2981,cod,completed,1499.48,2025-07-28 10:57:05
3729,7898,credit_card,refunded,87410.25,2024-07-28 15:20:14
3730,1148,wallet,refunded,60340.14,2025-06-04 11:46:01
3731,4973,wallet,failed,39442.18,2024-11-24 01:33:58
3732,7478,upi,refunded,71937.64,2025-01-09 01:08:11
3733,5736,debit_card,pending,26960.83,2025-11-03 01:04:05
3734,4090,cod,failed,95418.54,2025-02-03 02:27:32
3735,6240,upi,pending,55644.28,2026-01-06 00:30:36
3736,6243,wallet,completed,66490.72,2025-10-05 21:27:48
3737,2284,net_banking,pending,74653.36,2026-02-19 06:34:07
3738,5455,debit_card,failed,80304.59,2024-07-27 15:12:17
3739,4329,cod,pending,79618.57,2025-01-31 03:51:40
3740,1018,upi,failed,73912.55,2025-07-02 05:05:41
3741,2916,cod,failed,97847.82,2025-04-21 21:43:56
3742,2341,net_banking,refunded,44625.2,2024-06-07 03:21:29
3743,8314,credit_card,failed,94971.51,2024-05-02 20:45:26
3744,5130,wallet,refunded,30291.49,2025-04-01 08:45:53
3745,581,debit_card,completed,42487.15,2025-01-31 12:04:54
3746,4369,debit_card,failed,84254.73,2025-03-09 00:04:38
3747,5324,debit_card,completed,2443.87,2024-10-27 06:26:35
3748,5246,upi,completed,14109.21,2024-09-28 19:09:56
3749,6685,cod,pending,29563.69,2024-12-28 11:26:35
3750,3616,upi,pending,69579.31,2025-10-05 17:07:31
3751,3404,net_banking,pending,34588.48,2024-10-17 10:13:45
3752,4367,debit_card,pending,4396.76,2026-03-27 00:58:35
3753,1065,upi,refunded,53396.3,2026-02-25 07:31:41
3754,495,wallet,failed,24152.94,2026-03-21 03:27:01
3755,1279,cod,completed,16436.93,2024-12-17 20:44:08
3756,5955,debit_card,refunded,27635.96,2025-08-24 10:50:34
3757,7279,upi,refunded,54947.46,2026-03-31 09:12:53
3758,1012,net_banking,refunded,65087.52,2026-03-20 14:08:19
3759,6248,upi,failed,16416.24,2025-04-23 23:24:17
3760,6777,cod,completed,3797.68,2025-12-21 05:45:09
3761,491,net_banking,pending,73480.65,2024-11-23 00:06:22
3762,1134,cod,pending,11002.74,2025-06-24 04:29:37
3763,4823,upi,pending,37254.76,2025-01-08 18:48:00
3764,9929,cod,failed,94250.22,2025-07-11 10:46:47
3765,1717,credit_card,refunded,30808.3,2025-12-26 16:27:48
3766,9608,cod,pending,2649.3,2025-01-01 06:02:31
3767,4198,wallet,pending,82679.94,2025-10-13 12:25:45
3768,1012,net_banking,completed,69893.34,2024-09-17 02:05:14
3769,1170,cod,failed,91759.79,2026-03-20 14:26:02
3770,2835,credit_card,failed,56887.17,2024-07-26 20:33:03
3771,3408,credit_card,refunded,28987.4,2024-12-25 02:01:13
3772,4341,credit_card,completed,7431.11,2025-12-17 04:36:43
3773,7511,credit_card,failed,68537.29,2025-08-23 12:39:55
3774,3391,credit_card,pending,80091.41,2025-07-07 14:36:05
3775,6070,credit_card,completed,8907.65,2026-03-27 23:59:37
3776,8556,wallet,refunded,55008.46,2024-10-13 22:07:33
3777,638,net_banking,refunded,1640.38,2025-10-21 02:39:17
3778,7056,net_banking,failed,64783.49,2025-07-23 13:51:51
3779,4380,credit_card,failed,52286.41,2025-08-05 10:25:20
3780,5662,credit_card,failed,40373.46,2024-10-20 04:57:23
3781,9287,upi,pending,26656.9,2026-01-10 20:02:31
3782,2156,net_banking,refunded,5269.87,2026-01-15 18:08:12
3783,2558,credit_card,failed,77865.86,2024-10-29 14:09:58
3784,8846,net_banking,pending,10561.28,2025-05-03 14:33:43
3785,5488,credit_card,pending,8019.34,2025-06-30 15:15:33
3786,7118,debit_card,refunded,84622.33,2025-04-18 23:26:42
3787,4196,debit_card,failed,61672.05,2026-03-11 19:48:35
3788,4314,credit_card,pending,39349.37,2024-05-04 04:12:53
3789,6912,upi,pending,63217.22,2024-12-18 13:56:30
3790,8175,debit_card,failed,34841.52,2025-05-20 23:36:59
3791,1991,cod,pending,49728.1,2026-03-04 04:35:09
3792,8180,credit_card,completed,14648.0,2024-07-02 08:24:46
3793,7188,debit_card,failed,73392.88,2025-02-11 11:34:26
3794,8942,cod,failed,32156.0,2025-11-22 19:13:17
3795,2897,upi,pending,54924.48,2024-08-12 08:10:09
3796,7160,cod,pending,73994.97,2025-08-16 11:30:00
3797,7021,cod,completed,31828.34,2024-12-24 22:42:20
3798,3773,debit_card,refunded,3993.72,2024-06-21 06:18:28
3799,245,wallet,completed,78235.75,2025-06-04 04:17:20
3800,9680,credit_card,failed,77282.02,2025-05-05 10:25:00
3801,422,wallet,pending,16557.61,2025-04-13 11:46:33
3802,7401,cod,pending,99394.65,2025-07-31 03:53:49
3803,9622,debit_card,completed,51683.17,2026-03-19 11:51:53
3804,7332,upi,pending,33609.55,2026-03-12 02:23:59
3805,9686,upi,completed,80072.15,2025-11-05 10:17:54
3806,4337,cod,completed,29855.53,2024-11-11 17:21:32
3807,5420,credit_card,completed,40576.96,2024-06-10 02:12:13
3808,4270,cod,completed,47972.44,2025-04-03 05:37:45
3809,8726,cod,refunded,62572.61,2025-02-15 16:51:17
3810,6451,net_banking,failed,54915.61,2025-12-13 23:01:43
3811,1361,credit_card,failed,7100.0,2024-09-16 03:47:28
3812,2803,wallet,completed,69914.0,2025-12-24 17:10:50
3813,7674,debit_card,failed,18983.67,2025-12-08 03:27:03
3814,6981,net_banking,refunded,49818.89,2024-11-19 15:33:26
3815,8465,debit_card,refunded,45606.13,2025-10-24 01:32:34
3816,8317,credit_card,pending,49367.61,2024-08-08 05:53:24
3817,8367,cod,completed,25219.26,2025-01-26 16:01:10
3818,882,wallet,completed,63342.05,2026-02-06 14:15:11
3819,1364,cod,completed,19180.44,2025-12-14 05:06:24
3820,1591,upi,refunded,57675.7,2024-06-03 22:51:32
3821,898,wallet,completed,67216.15,2025-04-22 01:54:21
